"","You cannot capture a creature mounted.","","騎乗中の動物は捕獲できません。"
"","You cannot do… that while mounted.","","その行動はできません...騎乗中です。"
"","You cannot place the %s there!","","そこには%sを置けません！"
"","You cannot read a computer screen.","","コンピュータの画面を読み取れません。"
"","You cannot read, and don't understand the screen or the buttons!","","画面やボタンの文字が読めず、意味を理解できません！"
"","You cannot repair your %s.","","%sを修復できません。"
"","You cannot use a %s there.","","そこに%sは使えません。"
"","You cannot use the %1$s with another of it's kind.","","%1$sと同種のアイテムを同時に使用することはできません。"
"","You carefully unfold the tanning fur scrap and shake it clean.","","鞣した毛皮の切れ端を慎重に広げ、揺すって綺麗にしました。"
"","You carefully unfold the tanning leather scrap and shake it clean.","","鞣した革の切れ端を慎重に広げ、揺すって綺麗にしました。"
"","You carry your rugged body with the dignity you deserve (torso, arms: +2 bash).  Strength +2.","","あなたに相応しい、威厳と風格漂う巨岩のごとき肉体です(胴・腕耐性:打撃+2)。筋力に+2のボーナスを得ます。"
"","You carry your rugged body with the dignity you deserve.  Strength +4.","","あなたに相応しい、威厳と風格漂う巨岩のごとき肉体です。筋力に+4のボーナスを得ます。"
"","You caught the attention of something that doesn't belong in this world...","","この世界の外側に棲む何かから見られています..."
"","You channel a protective aura, the air gaining a soothing warmth to it.","","穏やかな暖かさを伴った保護のオーラを作り出しました。"
"","You channel a protective aura, the air seeming chilled by your actions.","","冷たそうに見える保護のオーラを作り出しました。"
"","You channel a shimmering aura, and the air passing through carries a faintly bitter scent to it.","","かすかに刺激臭を漂わせる、光り輝くオーラを作り出しました。"
"","You channel a shimmering aura, that fades into swirling illusory shadows.","","輝きながら幻想的に揺れ動くオーラを生成しました。"
"","You channel a soothing, insulating aura.","","柔らかそうな絶縁のオーラを作り出しました。"
"","You channel an uplifting rush of energy, time seeming to slow momentarily.","","アドレナリンが急速に分泌され、時間感覚が遅くなったように感じました。"
"","You channel energy, spreading a revitalizing glow by your will.","","意思をもっているように見える光り輝くエネルギーを作り出しました。"
"","You channel the will of He From Beyond The Veil, to bring order to this unearthly intrusion.","","超自然的な侵略行為に秩序をもたらすために、帳の彼方の神と交信しました。"
"","You channel your momentum into a disarming blow towards %s","","%sの武装解除を狙って武器を勢いよく振るいました。"
"","You cheated, buddy.","","君、チート使ったね。"
"","You check the current weather.","","現在の天気を確認しました。"
"","You chomp %s","","%sを噛み切って"
"","You clear and reset your ammo core.","","弾薬コアが空になったため、手動リセットを実行しました。"
"","You clench your teeth.","","歯を食いしばりました。"
"","You concentrate your psychic energies into material form","","心を研ぎ澄ませ、精神エネルギーを実体化しました。"
"","You consume a helping of the %s.","","ひと盛りの%sを食べました。"
"","You consume nearly three times as much food as the average human to maintain your truly superhuman endurance.","","超人的なスタミナを維持するために常人の3倍近い食料を必要とします。"
"","You control vehicles using the numpad, or vikeys. However, you control their controls, rather than the vehicle directly.","","車両はテンキーかviキーで操作します。ただし、直接車両を動かすのではなく、ハンドル操作と前進・後退を操作します。"
"","You could lay in and take a soothing bath, if there were running water.  The plug is intact, so you could use it to store liquids.","","水道が無事なら中に横たわって気持ちよく風呂に入れるのですが。栓が付いているので、中に液体を溜めておけます。"
"","You could look at yourself, if the mirror wasn't covered in cracks and fractures.","","割れたりひびが入ったりしていなければ、身だしなみを確かめられたのですが。"
"","You could wash your dirty clothes if electricity was running.","","電気が通っていれば汚れた服を洗えるのですが。"
"","You critical attack %s","","会心の一薙ぎは%sに"
"","You cut into the corpse trying to make it unable to attack, but you don't think you have it right.","","戦闘能力を奪うべく、死体を切ってみました。これでいいのかな。"
"","You cut up the corpse too much, it is thoroughly pulped.","","死体を切り刻み過ぎて、完全に潰れてしまいました。"
"","You deactivate the power glove's scout systems.","","パワーグローブの偵察システムを無効化しました。"
"","You deactivate the power glove's screen.","","パワーグローブのスクリーンを消灯しました。"
